Time,AUD,CAD,CNY,EUR,GBP,JPY,KRW,PLN,USD,others
2014-06-15 00:00:00 UTC,891.08944252,1040.52250298,163812.746100002,3016.35987088,1136.27474682,863.89602872,313.82507709,319.49179195,36569.53444997,3760.1859825299994
2014-06-16 00:00:00 UTC,2339.00059857,2309.38937876,172312.730800002,5005.04208758,2564.13603736,2138.42064704,507.41059027,535.34340189,41304.13708914,8987.068678769998
2014-06-17 00:00:00 UTC,2247.47771868,2465.00491451,85653.1857999998,4480.33230884,2614.16493819,2186.99731558,372.72470734,531.89652529,26692.61762863,9180.553651729999
2014-06-18 00:00:00 UTC,2394.01285034,2515.51392367,95928.6461000003,3959.06512845,2614.12946805,2277.55230391,259.61602532,232.39284312,25472.87511293,9387.85312924
2014-06-19 00:00:00 UTC,2095.27613082,2224.82147801,92356.3707,3336.48891072,2383.65384867,1979.46639923,167.0698927,211.71762872,24510.81741132,8325.38141171
2014-06-20 00:00:00 UTC,1878.03665321,2021.58777479,95437.5894,3406.56852721,2165.46706079,1756.68083623,195.45606488,407.05036184,25569.56849555,7355.048921639999
2014-06-21 00:00:00 UTC,417.59196854,499.23578537,73461.5079999998,1139.20871082,761.86366245,381.84877714,133.6915803,129.6056815,14426.6571289,1715.8088887
2014-06-22 00:00:00 UTC,617.59755203,713.99362237,73908.0082999999,1601.69704196,919.19175174,601.84175174,212.37150138,148.06917197,15739.27888422,2615.7436090300002
2014-06-23 00:00:00 UTC,1826.00192794,1938.46194825,102798.503,3173.84815441,2152.12926657,1699.78349858,136.37219511,305.1751644,20382.01902227,7123.602554750001
2014-06-24 00:00:00 UTC,1870.25632891,1993.61514505,73423.4840299998,3287.69737866,2152.69416558,1765.73080725,228.55678313,359.75217662,22101.30123117,7410.3509019799985
2014-06-25 00:00:00 UTC,1228.1298206,1483.64866772,124751.50777,3510.02965581,1454.19937432,1077.96842892,480.93245118,507.4687554,29776.95371651,4754.603056939999
2014-06-26 00:00:00 UTC,1457.36512114,1587.43069974,94060.1628,2701.72014714,1791.12855885,1372.18322092,489.15621151,300.6692129,21950.31411683,5896.39886062
2014-06-27 00:00:00 UTC,542.63413524,692.75641618,112560.5661,2775.35539881,708.47949539,357.22866964,313.10554437,379.78441163,29511.77948238,1845.6667046
2014-06-28 00:00:00 UTC,81.4303076,188.73411416,115659.947400001,1080.47636454,295.68790836,37.85652075,212.77845002,193.73436503,16929.64302073,550.6671811
2014-06-29 00:00:00 UTC,590.23929537,621.48688075,74779.9213,1156.62994783,756.21656691,550.49583071,103.07249374,192.87603185,12316.35347646,2434.2873285
2014-06-30 00:00:00 UTC,1246.15949568,1691.46427139,219289.156300003,5446.34469531,1635.13224541,1154.99760929,731.57635167,1031.69030251,57405.7793228299,5168.1600831999995
2014-07-01 00:00:00 UTC,752.02119909,902.04340255,198863.889510003,3623.96879975,963.40252031,602.54112031,594.58333855,530.69473556,45333.18393647,3094.2688809999995
2014-07-02 00:00:00 UTC,1293.21811723,1369.33787251,150882.8323,3112.43199587,1522.74973704,1165.68140244,400.97998921,413.9671251,27135.84109202,5239.704647490001
2014-07-03 00:00:00 UTC,1435.41284112,1518.39699607,122387.9805,2637.02766911,1591.99590492,1316.79242942,308.77008995,238.09895216,21589.72014509,5733.012987520001
2014-07-04 00:00:00 UTC,1254.91267666,1379.89776884,124015.3398,2766.34660972,1626.36402341,1151.09486656,275.12518873,338.69951359,24985.98225136,5105.16044843
2014-07-05 00:00:00 UTC,689.35027861,734.81801201,82753.1115,1293.31756235,820.01073674,649.23734813,142.6126688,81.10937299,11732.78866066,2827.54941079
2014-07-06 00:00:00 UTC,507.32095431,564.45501678,77185.7666999997,1288.41297586,641.98151853,485.19955178,148.27550112,155.6836688,13209.81932789,2202.28039474
2014-07-07 00:00:00 UTC,1524.24942844,1595.51388849,94994.2433000006,3292.52816633,1858.42788394,1386.58478533,224.17540734,401.20316568,22613.43343236,5958.048977920001
2014-07-08 00:00:00 UTC,1135.8802332,1188.27804811,70514.6860999999,2221.92066554,1357.58346333,1048.01531468,107.76082585,194.55704823,13341.12622844,4509.17279559
2014-07-09 00:00:00 UTC,1117.02301062,1154.46709631,60440.0531,2301.66504631,1401.79231821,994.76973487,156.51813373,198.74565854,13570.0116492,4413.61642994
2014-07-10 00:00:00 UTC,1154.07731355,1338.81911535,78033.5072999999,2531.90948043,1584.13704216,1050.92954077,318.71464064,377.00976275,21354.06854242,4594.894848080001
2014-07-11 00:00:00 UTC,1376.09670767,1356.61444236,80784.5170000003,2635.20301589,1771.86189561,1219.87638501,296.13721364,358.38817583,19158.6402789,5288.884661489999
2014-07-12 00:00:00 UTC,931.1313704,1046.29801399,109127.952100001,1562.91451222,1099.57826466,913.03185992,130.276998,101.68318372,15283.33057496,3836.72554134
2014-07-13 00:00:00 UTC,315.10792235,425.11694633,70227.1932000006,1019.68381334,447.00058285,299.16738425,70.80249147,138.1572989,11750.11177689,1382.4092658399998
2014-07-14 00:00:00 UTC,1820.25572148,1884.25719428,63137.4798999997,2886.74076884,2071.62990945,1720.10565431,155.74174566,318.4591294,16651.06611976,7259.268242700001
2014-07-15 00:00:00 UTC,1482.71330659,1528.48528667,52568.2766999996,2373.64401779,1647.04237058,1333.89588872,209.0130152,218.45897843,16004.1944872,5749.242211600001
2014-07-16 00:00:00 UTC,1407.40122836,1464.77456269,52916.0297999998,2310.26378503,1622.47734513,1251.38738922,214.15710713,348.30537468,17243.56279146,5492.692728499999
2014-07-17 00:00:00 UTC,790.21268686,863.2138546,69675.7328000009,2167.59577133,925.38258937,630.84260847,240.06964268,460.1386138,18293.28026106,2980.0551583300007
2014-07-18 00:00:00 UTC,1789.07475993,1895.50886255,66102.7711999992,2753.77473985,1951.84541039,1669.60622351,266.08699679,248.91409469,18550.42624404,6976.257153470001
2014-07-19 00:00:00 UTC,735.57822286,842.77165096,49129.2985999996,1387.42895727,824.4649144,702.3965855,127.74305451,171.20044356,9968.51635009,3027.4022729199996
2014-07-20 00:00:00 UTC,801.45733248,904.04682804,32151.9392999996,1418.56091952,896.99845811,764.45298911,159.00263439,178.42487444,8226.08679127,3287.70746357
2014-07-21 00:00:00 UTC,1543.67503729,1512.25518678,40031.4578999994,2397.0063539,1631.40770838,1297.04012135,334.26903198,272.30485254,14200.05533125,5647.987190720001
2014-07-22 00:00:00 UTC,1464.44935675,1577.00575241,31993.5888999997,2343.39838684,1740.68910652,1331.09613652,202.973723,221.78072725,12473.76976992,5719.603987629999
2014-07-23 00:00:00 UTC,1142.44168036,1220.67010315,25586.1024999999,2039.85856682,1311.43242339,1036.86132317,171.73947349,200.54569246,11988.72097772,4499.191722060001
2014-07-24 00:00:00 UTC,1213.33060924,1356.86933017,90207.6608000006,3606.85088198,1497.89125906,1114.110835,404.27261919,636.34586816,33431.88635489,5011.693903969999
2014-07-25 00:00:00 UTC,1643.83439967,1767.31135572,61786.4187000001,2562.09911588,1870.81806938,1542.92530989,177.84739011,411.21730895,21023.68664904,6599.65402852
2014-07-26 00:00:00 UTC,557.4661777,638.06812303,53141.285,1290.98742016,689.55288625,509.77458625,192.25336618,147.99852077,16167.63917125,2270.8640091700004
2014-07-27 00:00:00 UTC,482.71334305,514.96066212,47586.8152399997,1059.00190127,629.64840917,435.52680917,103.19892006,130.98765602,13527.54966275,1925.8594133000001
2014-07-28 00:00:00 UTC,972.72525888,1253.79737931,89530.5183000011,3179.15499893,1261.00715408,838.68926555,399.10463846,486.40131397,32808.89187506,3788.98505251
2014-07-29 00:00:00 UTC,1678.11821431,1755.9986432,66832.2857999995,2794.95086775,1896.83797955,1537.76130286,89.08787114,225.07590837,21153.66503128,6560.63288218
2014-07-30 00:00:00 UTC,1199.72227327,1490.47592804,72528.6193999996,3135.85017677,1536.77044503,1114.47998655,264.11805752,452.51151905,29252.66462346,4869.981265369999
2014-07-31 00:00:00 UTC,854.57213492,1598.62619023,126368.973800002,2921.46866602,1453.79465888,806.24101122,334.44543037,563.29662334,31923.65916967,3620.7291223499997
2014-08-01 00:00:00 UTC,1532.91568368,1718.19011882,107621.747400001,3452.17526227,1859.49688403,1445.96414338,272.3536529,407.62581749,38951.81569166,6319.442008289999
2014-08-02 00:00:00 UTC,520.80983898,630.94412613,94108.2169000006,1237.58389963,682.87291499,470.36581499,120.11897414,79.16163787,12272.93534266,2051.6509913200002
2014-08-03 00:00:00 UTC,385.96401155,499.13772633,73010.3432999998,1279.66606656,452.95326455,350.31866455,103.68121695,112.0456098,10191.11684286,1605.3660322899998
2014-08-04 00:00:00 UTC,1026.8120864,1075.67696795,50788.3670999997,2216.85809337,1284.93221156,909.62567256,106.77303903,218.33001108,17059.05221583,4035.54152164
2014-08-05 00:00:00 UTC,864.00683495,901.38191259,64835.6775999997,2120.25051232,1110.83020817,696.71114345,212.08458644,209.27826769,20237.09351987,3301.06298297
2014-08-06 00:00:00 UTC,827.10906111,916.12417927,48196.3762999996,2111.20629217,1048.54892243,664.2387912,220.14022264,246.54560735,20199.60339074,3317.1749618100002
2014-08-07 00:00:00 UTC,659.78244857,739.56622669,44608.5437999998,1887.52455726,877.95888172,551.80958172,123.44114707,327.00344392,19509.71594892,2603.5756687699995
2014-08-08 00:00:00 UTC,837.97582656,904.42534333,71778.6171000002,2274.73585653,1004.10328897,691.66727602,213.2707782,379.68919679,16602.62133293,3193.9115089099996
2014-08-09 00:00:00 UTC,425.14051417,482.62278437,41803.5307999997,1003.30015955,606.08325349,377.21075349,117.51919137,66.43039781,8403.900249,1799.7450236799998
2014-08-10 00:00:00 UTC,425.50453486,506.79720896,59423.9789,1128.49032985,617.49098833,398.91519305,147.83895491,106.62963481,9634.55405576001,1860.7479048799999
2014-08-11 00:00:00 UTC,507.53544642,699.83024732,70705.4231000003,1917.21827298,847.44481679,360.89991679,201.02862873,306.51917784,23309.88840442,1979.0336811600005
2014-08-12 00:00:00 UTC,222.17629872,348.61841039,100433.990700001,1769.23031236,598.6085,8.8898,275.73686715,339.78822588,23905.42746911,576.15430781
2014-08-13 00:00:00 UTC,376.8730122,934.113578,129273.118260002,3860.55511925,932.16201744,224.62288303,534.46524432,618.69580154,62109.1820687701,1697.1905548399998
2014-08-14 00:00:00 UTC,1184.22570148,1708.89234587,192554.369300005,4795.21834411,1610.64564104,1111.05991538,546.24059467,844.78670352,92433.8342449301,5087.05049629
2014-08-15 00:00:00 UTC,1283.46360061,1610.67652779,151028.154100003,3559.54392772,1606.27035516,1199.94774416,166.37480169,420.64372961,53222.7387652601,5533.4919116500005
2014-08-16 00:00:00 UTC,456.73485759,712.62152651,153555.041100002,2512.05334495,621.89791399,441.78778004,267.73130364,300.50834697,40369.29089765,2240.78196848
2014-08-17 00:00:00 UTC,267.89022497,465.62833054,162646.516200001,1724.57846332,484.36432754,218.35792015,147.9360837,502.20455722,34178.75873645,1225.67094577
2014-08-18 00:00:00 UTC,441.04911677,909.77497674,196436.841800003,4892.48557001,942.75626954,224.60494424,400.2026361,1047.16842603,95961.2494270102,1791.5139516499999
2014-08-19 00:00:00 UTC,1459.28821488,1552.14155704,192485.353500005,5218.0814737,1722.95227876,1216.39075208,424.16752094,675.08084923,60035.5316876399,5888.408357370001
2014-08-20 00:00:00 UTC,1681.3718638,1931.53263992,210521.678700006,6166.47649592,2057.69439599,1489.87452596,470.88523071,725.24955959,69557.48540577,6779.18352682
2014-08-21 00:00:00 UTC,1976.90462843,2102.10628988,213688.864700005,4836.31223339,2152.1862998,1768.4018956,438.7478068,497.58506371,50252.84769135,7740.576506210001
2014-08-22 00:00:00 UTC,1069.79054303,1158.4186308,143939.204400002,3495.39811997,1214.30837949,903.10447949,214.78572455,493.26460046,40713.77487905,4354.4858439
2014-08-23 00:00:00 UTC,890.37495041,1039.76145451,121248.489200001,2407.66481637,1072.57302069,869.72480069,146.41353478,348.66134739,27624.41227284,3857.98355744
2014-08-24 00:00:00 UTC,312.91328969,415.66175267,101987.634700001,1547.85745923,470.35983352,294.17283352,60.4071021,131.76555693,18347.97469522,1463.4333639199997
2014-08-25 00:00:00 UTC,1279.21282061,1118.12100754,71838.4675999999,2558.26724589,1214.4471651,959.28768883,92.4519366,394.48282529,22875.68051307,4304.404531210001
2014-08-26 00:00:00 UTC,1374.02908382,1384.14387,91537.6702000007,3514.608767,1571.69172629,1127.19038618,174.43860752,513.65307756,27400.62835098,5034.12064958
2014-08-27 00:00:00 UTC,512.03195979,684.29287876,98222.2361000007,3804.28881548,935.29090359,340.21105459,194.07424793,310.26211896,25102.84040234,1914.39205869
2014-08-28 00:00:00 UTC,899.04010748,937.86899154,78483.9333999994,3582.61823179,1174.55207093,733.48535192,122.51868641,269.15742317,21267.05151829,3370.7796176499996
2014-08-29 00:00:00 UTC,918.39801527,1072.91613751,62769.7220999996,2722.40102769,1161.92332405,752.82107014,95.24979724,415.33906807,20304.64570129,3439.389821799999
2014-08-30 00:00:00 UTC,497.12878181,680.5385816,47802.2173999997,1862.76718093,687.8525232,449.4972232,141.77601402,161.68086914,14099.42491961,2106.67112666
2014-08-31 00:00:00 UTC,282.31829038,631.10834039,76845.7860999999,3101.56147354,610.4951569,247.71888006,180.25061165,465.20347562,56626.58605422,1462.24784418
2014-09-01 00:00:00 UTC,1292.96754867,1347.19800853,84100.9363999998,3801.84783343,1442.06063339,1063.30458691,310.58488007,292.9210351,29743.76071605,4829.12357061
2014-09-02 00:00:00 UTC,1244.41879012,1288.1408419,91431.3244999994,4036.86572119,1581.03730275,1049.71712128,270.29093022,328.61510315,30614.62973297,4867.81510872
2014-09-03 00:00:00 UTC,1017.94061481,977.6507867,60389.8353999997,3298.24425702,1264.63117485,761.84491291,200.18807153,349.8683512,19103.91742938,3627.600827849999
2014-09-04 00:00:00 UTC,1047.07411401,1042.75468201,87934.7295000001,3988.11325721,1309.03204501,872.05314501,147.8563052,509.51507067,36912.17593275,4021.2089301800006
2014-09-05 00:00:00 UTC,1115.30433257,1265.36275927,74094.9808999998,2934.20634642,1336.12579385,1008.05359385,125.87858558,283.53372322,21261.40343322,4498.6000707
2014-09-06 00:00:00 UTC,345.28137894,398.13057006,48398.5685999995,1544.02293536,490.15809708,295.54043681,30.08884821,75.68842418,11513.25753039,1517.9027768
2014-09-07 00:00:00 UTC,299.46566786,382.11391961,44037.9046999997,1523.56396817,501.17560459,254.78323968,33.09274942,91.93099082,11526.79529024,1336.43063816
2014-09-08 00:00:00 UTC,1110.08678443,1430.60383662,73164.6303999997,7426.75113348,1532.78097431,917.93617431,93.96977818,422.14723163,46532.24927444,4439.3812675300005
2014-09-09 00:00:00 UTC,682.00212583,739.17478256,69603.6330999997,4065.87689565,1022.6921561,483.9602933,68.8574653,262.89452421,32528.90191599,2557.7782528499997
2014-09-10 00:00:00 UTC,1147.12364767,1229.48346052,75012.4028999999,4125.0672472,1392.96410468,926.57147968,80.56878544,299.65903848,35091.76273031,4331.18631875
2014-09-11 00:00:00 UTC,926.65401612,1163.93929014,55490.4172999994,2830.88148979,1314.32182075,819.94046028,200.41401379,319.05831632,24691.03945102,3748.47959157
2014-09-12 00:00:00 UTC,872.32629896,988.959804,60432.4425999998,2165.90698065,1287.63819074,786.00119057,197.23627885,272.81538317,19525.98680848,3649.8040693800003
2014-09-13 00:00:00 UTC,488.66952271,580.02022682,48452.9687999997,1468.81115603,664.29941675,436.17341675,125.58232419,194.10754681,23616.57502718,2169.1650467100003
2014-09-14 00:00:00 UTC,325.50551034,400.63695927,51394.1817999997,1566.36518157,670.55539616,259.16904376,63.30045284,162.19263901,14948.36048466,1330.0973594199997
2014-09-15 00:00:00 UTC,671.9451515,828.49341098,36842.1557999997,3036.75724777,1253.4263371,541.65270384,137.46104044,362.06028226,23058.06844949,2674.48821481
2014-09-16 00:00:00 UTC,1228.60991691,1317.61805249,63531.4331999995,3339.40041323,1676.2819619,957.42375994,99.76214492,450.62617733,23824.73877895,4479.22498749
2014-09-17 00:00:00 UTC,1187.34881414,1458.99508629,67136.7519999994,3918.92280524,1614.60547178,898.78479178,94.20143931,641.97632479,38969.01347202,4311.581599390001
2014-09-18 00:00:00 UTC,1188.77025921,1651.64473932,168608.648100002,6452.66905894,2002.24636599,966.91954933,213.50958767,833.95203279,87820.10036702,4797.1195303800005
2014-09-19 00:00:00 UTC,820.18940929,1277.84297968,222930.772900004,6671.14982648,1527.31108177,661.05584976,561.12520767,1742.68697144,93044.42517018,3777.7603641200008
2014-09-20 00:00:00 UTC,329.4639449,622.68308545,244795.169300004,3552.46513016,624.84312861,250.87712861,130.59297551,826.78624516,78197.53390954,1773.10204389
2014-09-21 00:00:00 UTC,679.22504429,801.04876843,192391.555100003,2509.88004021,1066.48391127,541.76520486,310.88515701,377.30976124,52179.12460499,2636.5159719999997
2014-09-22 00:00:00 UTC,764.1947879,741.43647425,136479.337000001,2991.35254152,1067.47953823,411.93892727,155.13339084,732.85435365,44291.50599021,2360.777277959999
2014-09-23 00:00:00 UTC,2447.33802479,2714.90141937,205410.006300006,8089.28816576,3557.31603484,2118.9263418,394.65311224,1178.41844292,104307.08022366,9459.59169118
2014-09-24 00:00:00 UTC,1927.6155975,2029.02801563,170520.006500002,5545.53183779,2738.13172738,1711.56696965,246.908669,928.5949069,63131.01971448,7770.931527200001
2014-09-25 00:00:00 UTC,2097.1465823,2211.90382281,141536.565300001,5083.57410103,2451.11427113,1846.60929459,251.36121581,806.42445192,53044.18781079,8236.900066679998
